,Unnamed: 0,right_ascension_angle,declination_angle,ultraviolet_filter,green_filter,red_filter,near_infrared_filter,infrared_filter,run_ID,cam_col,field_ID,spec_obj_ID,redshift,plate,MJD,fiber_ID,class
51785,51785,172.928762386377,22.7368679035593,20.10338,18.13609,16.91908,16.46058,16.10926,5183.0,5.0,275.0,2.8148979963936374e+18,0.1765345,2500.0,54178.0,539.0,0
79538,79538,225.718109778553,52.0486482566698,21.72668,21.92424,21.61067,21.52708,21.78023,3225.0,2.0,109.0,9.45433062711154e+18,1.311224,8397.0,57482.0,542.0,1
10561,10561,349.353324255275,0.738101586495245,18.96443,17.69985,17.07092,16.66253,16.43392,4188.0,5.0,39.0,4.30227110666201e+17,0.1196396,382.0,51816.0,485.0,0
28083,28083,241.412036283979,45.2829824274118,20.51449,18.61824,17.6131,17.15955,16.85075,3226.0,6.0,53.0,1.3163488359785697e+18,0.1124957,1169.0,52753.0,625.0,0
52169,52169,134.563540564797,36.5127029181374,20.38312,18.36243,17.42275,16.99359,16.66447,2964.0,2.0,66.0,1.052735148937734e+18,0.08900956,935.0,52643.0,68.0,0
5583,5583,163.448541064636,26.9579132239391,20.3547,20.20079,20.14542,20.02275,19.90812,5061.0,1.0,322.0,1.1792886592242473e+19,2.076655,10474.0,58143.0,767.0,1
44399,44399,158.181812807804,17.7477998108591,21.79005,19.6957,18.16749,17.59766,17.21221,5935.0,3.0,277.0,6.014809191231019e+18,0.2728199,5342.0,56003.0,916.0,0
98538,98538,3.98718733850665,-0.380728062246103,19.6134,18.18621,17.78145,17.56295,17.53476,4263.0,3.0,142.0,1.2261278622899507e+18,0.06747824,1089.0,52913.0,83.0,0
25723,25723,42.6583995298681,34.2762229885087,17.44952,16.30551,16.14279,16.09991,16.10943,5934.0,5.0,168.0,8.167446810421646e+18,-0.0002935785,7254.0,56625.0,614.0,2
46464,46464,33.8500158154429,4.56131304498302,23.82182,22.72598,21.82888,21.03407,22.20405,7727.0,4.0,292.0,1.0609608395505e+19,0.7156217,9423.0,58100.0,922.0,0
20547,20547,157.416744772246,30.6735748195699,22.67608,21.54244,21.04289,20.7612,19.91687,4576.0,1.0,291.0,7.269025134329222e+18,0.8902937,6456.0,56339.0,783.0,1
16086,16086,202.628913727722,32.5611934571665,20.26367,18.64558,17.80319,17.29072,16.89458,4576.0,1.0,547.0,2.3746103728889134e+18,0.06164785,2109.0,53468.0,318.0,0
63541,63541,321.741147399516,3.71681700036674,21.4485,21.90179,20.41408,19.22911,19.07805,7765.0,4.0,67.0,4.5938693489224806e+18,0.5819997,4080.0,55471.0,719.0,0
46727,46727,169.342910503218,67.412721413456,21.61849,19.78451,18.16398,17.6069,17.26627,1412.0,5.0,129.0,5.529235394690028e+17,0.2878438,491.0,51942.0,388.0,0
84032,84032,1.67681390331646,-0.676662052039841,23.4761,22.29269,21.88939,21.6804,21.76859,4263.0,2.0,127.0,8.851903250095691e+18,2.012015,7862.0,56984.0,284.0,1
75249,75249,152.694201204051,39.8043605681882,22.23376,22.26422,21.95855,22.11439,21.09198,3562.0,3.0,38.0,9.936330410807284e+18,1.44788,8825.0,57451.0,959.0,1
41974,41974,214.979687131516,42.9959527040046,19.99261,18.55818,17.75564,17.34855,17.07381,3699.0,3.0,165.0,1.56950919520665e+18,0.1042649,1394.0,53108.0,17.0,0
2391,2391,221.481112717525,37.0794469452837,18.12143,16.76318,16.01564,15.62705,15.35521,3893.0,5.0,364.0,1.5561674463547494e+18,0.07057091,1382.0,53115.0,632.0,0
83985,83985,128.003884637321,19.9661021981781,25.95619,23.22709,20.58593,19.46665,18.7394,5045.0,5.0,116.0,5.048655397294201e+18,0.6052893,4484.0,55565.0,437.0,0
79406,79406,186.290778720566,40.6460701182661,18.5487,17.21202,16.44054,16.01347,15.74407,4469.0,5.0,455.0,2.2361760866333105e+18,0.1238615,1986.0,53475.0,505.0,0
39397,39397,256.069914191663,23.5364163533814,25.46061,22.41165,21.40195,20.11579,18.90071,3918.0,4.0,408.0,1.9006364736993628e+18,7.045445e-05,1688.0,53462.0,427.0,2
25549,25549,132.174948012252,3.97157734121492,23.84576,21.11435,19.26232,18.60571,18.10926,2125.0,6.0,90.0,1.3375732569572905e+18,0.3926004,1188.0,52650.0,15.0,0
29441,29441,211.403353635808,57.4790905041522,22.6441,21.7637,21.27914,21.13988,20.82169,3225.0,4.0,43.0,9.449760513439586e+18,1.846138,8393.0,57864.0,300.0,1
10089,10089,0.559717278385676,-4.7968333293489,19.47116,18.14767,17.62038,17.4347,17.35062,6361.0,3.0,28.0,2.954470005812521e+18,-1.641369e-05,2624.0,54380.0,395.0,2
62823,62823,154.464906402687,9.06734883819873,20.1429,19.04008,18.70452,18.556,18.55116,3031.0,5.0,230.0,3.55234210533249e+18,-0.0001638406,3155.0,54829.0,465.0,2
14445,14445,140.695289307471,18.2177757184022,19.37816,18.11307,17.54634,17.1971,16.98222,5137.0,3.0,185.0,2.6571972350952346e+18,0.06187034,2360.0,53728.0,267.0,0
71069,71069,162.481497644249,45.3042569410905,23.25282,22.03554,20.30733,19.37042,18.81996,3698.0,4.0,65.0,7.503111710376746e+18,0.4968892,6664.0,56383.0,417.0,0
74098,74098,26.9547556980785,11.8846912422693,25.77447,23.9128,21.48319,20.45663,19.45151,7773.0,4.0,486.0,1.2444659497934545e+19,0.590099,11053.0,58437.0,319.0,0
95492,95492,354.942511258868,2.23914783027228,23.03444,21.62824,21.39553,21.40821,21.57468,7717.0,3.0,296.0,4.818991606467418e+18,1.23742,4280.0,55503.0,509.0,1
86576,86576,27.1010309207004,28.7023846254867,22.59904,21.33652,19.68602,18.86019,18.34047,8097.0,5.0,31.0,7.057302623951804e+18,0.488812,6268.0,56245.0,589.0,0
59937,59937,137.508353225401,21.4265221323224,23.38245,23.1435,22.44577,20.93321,20.4327,5061.0,4.0,160.0,1.076724455244224e+19,0.9513395,9563.0,58070.0,959.0,0
24874,24874,209.349694795883,19.9092785790676,24.32386,22.16578,21.04667,20.05995,19.56153,5194.0,2.0,616.0,6.607001206853491e+18,0.7170613,5868.0,56045.0,802.0,0
82411,82411,27.8331625082935,-3.86828892194744,23.41776,23.38865,21.86203,20.60711,19.90835,7865.0,5.0,100.0,8.887002140222182e+18,0.001728142,7893.0,57286.0,997.0,2
93160,93160,255.620191480981,31.9872081645876,22.36697,22.08759,20.62234,19.4915,18.88272,3225.0,6.0,306.0,5.620522392667576e+18,0.6413831,4992.0,55723.0,109.0,0
33534,33534,211.457184512628,24.8742932223648,18.516,18.26856,18.05384,17.9994,17.95456,4670.0,3.0,95.0,2.3915321367850127e+18,0.9283013,2124.0,53770.0,439.0,1
79902,79902,352.56472771561,-1.84781150333398,25.00382,22.05758,20.38477,19.58722,19.17562,8038.0,5.0,169.0,4.906853036423666e+18,0.4401184,4358.0,55833.0,659.0,0
46668,46668,114.854761789041,29.6450799759029,21.59264,21.55014,21.53267,21.29898,21.16229,2825.0,6.0,48.0,1.158558824261618e+19,1.748433,10290.0,58099.0,284.0,1
18764,18764,141.273510264635,30.8687043099382,24.8233,22.77627,22.26545,21.75987,21.38347,4335.0,3.0,206.0,1.1754590602163149e+19,1.274467,10440.0,58138.0,711.0,0
88948,88948,164.887579265399,38.960236263308,23.57713,22.64347,20.86202,19.67674,19.13692,4469.0,5.0,345.0,5.207377323591227e+18,0.6702963,4625.0,55632.0,328.0,0
4662,4662,210.890518942315,23.4830727084163,18.214,17.41439,17.18913,17.01783,16.93317,4678.0,5.0,64.0,3.134670343378069e+18,0.02831716,2784.0,54529.0,600.0,0
91524,91524,217.403828422978,50.6407197008738,26.91121,21.50083,19.71482,18.90908,18.39787,3180.0,4.0,83.0,7.570763561875823e+18,0.4564571,6724.0,56416.0,773.0,0
39681,39681,204.162761006847,22.1877942565572,20.32627,20.33211,19.74145,19.87963,19.87673,5183.0,5.0,467.0,2.987172227885066e+18,1.339663,2653.0,54230.0,581.0,1
97577,97577,2.68514921341728,7.43346467438061,22.75463,21.94795,21.5009,20.99232,20.48141,5636.0,3.0,139.0,1.2733067994819e+19,1.888377,11309.0,58428.0,967.0,1
34130,34130,139.282419971629,41.2536229926055,22.72286,21.71041,21.76303,21.74986,21.23181,2964.0,6.0,104.0,5.225512123908774e+18,2.196487,4641.0,55947.0,766.0,1
66292,66292,354.428327667148,27.1620400172357,21.29404,18.39923,17.30988,16.83833,16.48129,8103.0,4.0,63.0,8.669454431065233e+18,0.1294876,7700.0,58016.0,91.0,0
24235,24235,302.797840354365,-11.6910541173529,23.40036,20.70366,19.14678,18.07082,17.48538,5421.0,4.0,191.0,3.533189710795088e+18,0.0002422538,3138.0,54740.0,421.0,2
32387,32387,226.424519447674,38.4378119437259,24.19968,21.6604,20.49331,20.09617,19.7209,3699.0,2.0,230.0,1.2097995298762414e+19,-8.373733e-06,10745.0,58277.0,730.0,2
77821,77821,3.12498353982494,34.4324302231222,27.06007,22.89783,21.34469,20.27831,19.62129,3356.0,5.0,22.0,8.722383277967824e+18,0.7308997,7747.0,58398.0,133.0,0
77104,77104,248.950134306751,31.3541887023832,18.5817,17.64611,17.37666,17.09004,17.02099,3918.0,6.0,341.0,1.508761996919597e+18,0.08164036,1340.0,52781.0,204.0,0
15373,15373,250.510400039275,24.9750422065019,20.8323,19.1519,17.98667,17.38638,17.05515,3926.0,5.0,172.0,1.602207022739122e+18,0.1980256,1423.0,53167.0,187.0,0
71693,71693,13.2026871809272,-0.711985514958235,22.03582,19.27308,17.86107,16.90938,16.37453,4263.0,2.0,204.0,1.273418132093954e+18,1.373489e-05,1131.0,52902.0,92.0,2
11625,11625,204.452949619079,-0.0999873851831015,18.84911,17.80584,17.39784,17.05904,16.91965,1404.0,3.0,37.0,3.355382711257928e+17,0.07555157,298.0,51955.0,73.0,0
71862,71862,234.979589158883,7.63546174871008,21.97342,21.13901,19.28619,18.70301,18.41341,3836.0,2.0,571.0,5.495681368716498e+18,0.3569276,4881.0,55733.0,596.0,0
80614,80614,141.930680878972,31.4054214381672,19.37785,18.02753,17.34901,16.96977,16.74814,4469.0,3.0,210.0,2.185435547663624e+18,0.1100416,1941.0,53386.0,232.0,0
17985,17985,224.668028122431,46.2251241683867,20.62656,18.8257,17.91904,17.50923,17.16212,3964.0,6.0,80.0,1.887148759276612e+18,0.08653162,1676.0,53147.0,511.0,0
70818,70818,330.722953670456,12.7403650149647,23.21204,22.29691,20.69975,19.84785,19.74604,2507.0,4.0,93.0,5.700681739946711e+18,0.4953023,5063.0,55831.0,911.0,0
86326,86326,218.614700253271,15.536245111859,23.16843,22.01603,20.40402,19.46955,18.86169,5322.0,5.0,59.0,6.154404012630497e+18,0.5512034,5466.0,56033.0,855.0,0
64744,64744,134.593477769369,1.99307448092683,21.09683,20.0766,19.44448,19.13342,19.04782,1907.0,4.0,80.0,3.2797591489499894e+18,0.0008503726,2913.0,54526.0,46.0,2
55406,55406,141.999732692184,6.08933284174705,22.59141,22.1222,20.56224,19.73709,19.17425,2986.0,5.0,157.0,5.400031831763737e+18,0.5123431,4796.0,55924.0,785.0,0
75904,75904,147.07959222335,35.6021937420237,21.30738,20.19094,19.57958,19.34569,19.06411,3704.0,3.0,102.0,9.966568354927106e+18,2.242618,8852.0,57449.0,372.0,1
18729,18729,219.245208535026,37.7698137768558,24.84695,22.11309,20.20656,19.32733,18.98413,3919.0,5.0,103.0,5.824385322893728e+18,0.4994094,5173.0,56046.0,382.0,0
93979,93979,12.6368797683772,22.1782579237786,25.82384,21.59002,19.99936,19.22953,18.65412,7917.0,3.0,183.0,6.417757941760547e+18,0.4328932,5700.0,56245.0,467.0,0
82607,82607,130.919839781491,-1.38724914196112,20.25145,20.22943,20.09764,20.12556,20.02244,6574.0,6.0,94.0,1.4101923421094173e+19,1.337994,12525.0,58932.0,98.0,1
86120,86120,236.496959163294,48.7635426397089,21.88607,21.74427,20.25491,19.34479,18.79138,3225.0,6.0,158.0,7.569525511984273e+18,1.826464,6723.0,56428.0,365.0,1
42123,42123,225.892658313301,53.0339998706731,23.2886,22.19849,21.77636,21.842,21.32814,3225.0,4.0,105.0,9.453279774829203e+18,-0.001205734,8396.0,57837.0,815.0,2
70762,70762,146.07996170227,48.49184610278,26.40547,22.84754,21.20796,20.57505,19.84651,2821.0,4.0,38.0,8.216848143339509e+18,1.037982,7298.0,56661.0,111.0,1
84738,84738,278.46726859222,79.3430761554528,19.36111,17.51414,16.73053,16.4198,16.26709,4134.0,5.0,72.0,3.154915372696627e+18,2.648465e-06,2802.0,54326.0,523.0,2
35463,35463,145.371896936152,16.2474295496513,22.85167,22.38293,22.17452,21.54352,21.35518,5935.0,5.0,194.0,1.0789603941647931e+19,0.837081,9583.0,57809.0,382.0,0
65421,65421,12.7691481124838,20.5771958238217,21.24793,21.21633,20.66391,20.51008,20.47676,7913.0,5.0,38.0,8.578431342236424e+18,1.420278,7619.0,56900.0,727.0,1
41028,41028,199.520606066116,46.7631963101658,19.86942,18.44553,17.3866,16.97585,16.71235,3699.0,4.0,87.0,1.6450736808096174e+18,0.1797595,1461.0,53062.0,487.0,0
72860,72860,232.863999416925,57.7749040867153,26.04504,22.4481,20.94554,19.83898,19.3373,2206.0,3.0,95.0,7.644861299973971e+18,0.6601971,6790.0,56430.0,3.0,0
27392,27392,343.678765831733,2.87592553098333,23.24775,20.40327,18.66257,17.99507,17.60026,7717.0,5.0,220.0,4.833565908072159e+18,0.3255377,4293.0,55509.0,282.0,0
7878,7878,168.062715948507,39.4854510720144,20.39262,18.54681,17.68709,17.27653,16.97409,4469.0,5.0,362.0,2.2293951228422656e+18,0.07030047,1980.0,53433.0,412.0,0
30516,30516,327.088308200619,2.63427492923439,21.78682,21.54447,21.45317,21.12561,20.70987,7712.0,5.0,110.0,1.274971624957728e+19,1.944767,11324.0,58395.0,93.0,1
53984,53984,170.462182666959,51.3552648420379,22.01381,20.02015,18.28914,17.68733,17.28545,2830.0,3.0,360.0,9.897523694555892e+17,0.3353153,879.0,52365.0,314.0,0
97296,97296,133.739638997853,35.4143877619283,18.84404,16.70106,15.49205,15.01239,14.6972,2964.0,1.0,58.0,1.3635574707687526e+18,0.1430253,1211.0,52964.0,337.0,0
60271,60271,33.0715751040706,13.5967198129463,20.65271,18.87351,17.73764,17.25787,16.92816,1043.0,4.0,216.0,4.820273035980576e+17,0.1562378,428.0,51883.0,517.0,0
94057,94057,14.8642133684619,0.399431571830745,25.10085,22.60815,20.74478,20.14156,19.74456,4858.0,4.0,454.0,8.863329105002911e+18,0.376924,7872.0,57279.0,891.0,0
50757,50757,0.457461086892863,26.6806417055559,22.67522,23.33282,21.6155,20.59323,19.72726,4152.0,2.0,115.0,8.631411317386008e+18,0.7573259,7666.0,57339.0,955.0,0
42824,42824,232.572148034973,48.8077685657554,24.43351,23.12172,21.40795,20.37988,19.68952,3225.0,2.0,145.0,9.491561465318234e+18,0.583327,8430.0,57488.0,819.0,0
57848,57848,206.047856997689,6.35251114879056,19.37508,19.22518,19.12627,18.88945,18.91317,3841.0,2.0,274.0,2.030042956550924e+18,1.620826,1803.0,54152.0,165.0,1
50740,50740,125.434131620111,36.68185612297,25.91926,21.83493,20.128,19.28946,18.94213,2711.0,5.0,130.0,4.2334752724549857e+18,0.4500976,3760.0,55268.0,333.0,0
37263,37263,185.936778164862,46.3117929183285,23.6764,22.95417,21.24855,19.95061,19.43103,3698.0,1.0,174.0,7.476007649273993e+18,0.6025516,6640.0,56385.0,117.0,0
23134,23134,162.199358641356,66.0904588099317,19.0376,17.84125,17.49447,17.30249,17.17318,1412.0,4.0,109.0,5.517750993556869e+17,0.02175434,490.0,51929.0,306.0,0
3319,3319,51.8872086844498,-0.626446447223182,20.20488,19.50575,19.02465,18.76929,18.91699,4849.0,2.0,801.0,9.063920744697958e+17,0.1892488,805.0,52586.0,155.0,0
80324,80324,236.825829855906,26.7245061100794,19.61009,18.32466,17.61204,17.21132,17.03781,4002.0,2.0,190.0,1.86232289212186e+18,0.1330496,1654.0,53498.0,307.0,0
59223,59223,172.741357964206,35.5583889044225,22.12252,20.66814,18.87803,18.31324,17.89363,4552.0,6.0,34.0,5.196135366718152e+18,0.3505045,4615.0,55618.0,390.0,0
53390,53390,224.786991410691,59.8508906157515,20.05093,18.06375,16.88972,16.44846,16.1421,2078.0,6.0,228.0,6.869221229702943e+17,0.1572772,610.0,52056.0,448.0,0
15226,15226,218.393765673613,41.4389787599237,21.99566,21.19828,19.40094,18.76144,18.21503,3699.0,2.0,184.0,5.822245673131858e+18,0.4042794,5171.0,56038.0,790.0,0
22201,22201,176.55151424417,42.8617542034617,20.50141,18.52219,17.36709,16.89536,16.57106,3893.0,5.0,134.0,1.6270823720443187e+18,0.1656268,1445.0,53062.0,571.0,0
28268,28268,170.785616969663,48.9910106160841,21.39492,20.92865,20.78964,20.68267,20.44352,2964.0,3.0,260.0,7.526798214982556e+18,0.8798103,6685.0,56412.0,572.0,1
35731,35731,181.295642421581,51.1426057159134,21.55955,21.22379,20.90174,20.63734,20.47264,2964.0,6.0,306.0,9.260751707641764e+18,1.24176,8225.0,57375.0,818.0,1
3478,3478,356.386240545753,26.1073715152359,26.85594,21.96581,21.30183,21.05877,20.78471,8103.0,1.0,74.0,7.336393590044908e+18,-0.0007823463,6516.0,56571.0,108.0,2
43765,43765,235.538181691061,25.9133869175639,24.07778,22.3393,20.23736,19.19028,18.7826,4512.0,3.0,241.0,4.444122459957123e+18,0.529852,3947.0,55332.0,711.0,0
11379,11379,12.2868948982247,3.56432433770891,22.45603,22.45807,21.8923,21.16064,21.13792,7712.0,6.0,411.0,1.0634380392428493e+19,0.7457072,9445.0,58097.0,930.0,0
42662,42662,225.146087990783,47.4323053725198,21.75345,21.35856,19.86736,19.09438,18.6465,3180.0,3.0,123.0,7.58077956226052e+18,0.4860886,6733.0,56369.0,347.0,0
14847,14847,217.593271612775,21.6817883652807,24.39359,23.26014,21.40123,19.9597,19.54568,4678.0,4.0,107.0,6.643008838240066e+18,0.6092882,5900.0,56043.0,725.0,0
41371,41371,145.408421520649,15.3378580653608,24.43887,22.16834,21.22035,21.026,21.76487,5935.0,3.0,193.0,1.0793097089720277e+19,1.135791,9586.0,57787.0,802.0,0
86970,86970,213.772169018602,41.1731959064651,23.17878,22.08616,21.89082,22.46734,21.83273,3813.0,3.0,369.0,9.57475079045699e+18,2.78762,8504.0,57518.0,356.0,1
68288,68288,353.047977903236,27.1430126642942,18.87949,17.84102,17.49143,17.383,17.3214,8103.0,4.0,54.0,8.670805719782807e+18,-0.0001408548,7701.0,57356.0,911.0,2
25844,25844,355.35986676421,2.99747990859159,24.56823,21.96795,20.16866,19.20766,18.76801,7717.0,5.0,298.0,4.820036148100617e+18,0.4895653,4281.0,55836.0,213.0,0
35548,35548,226.808633247577,46.7647344715234,21.56447,19.33595,17.89822,17.33648,16.95114,3180.0,3.0,132.0,7.580707819126807e+18,0.2658784,6733.0,56369.0,86.0,0
29992,29992,29.7700500622401,4.32916666669654,20.38255,20.17498,19.89666,19.76231,19.7138,7727.0,3.0,264.0,9.838380691502684e+18,1.449574,8738.0,57402.0,972.0,1
83380,83380,65.4416905875173,28.7812619881044,17.68003,16.10343,15.39419,15.15466,15.01444,3557.0,3.0,51.0,1.4086418455540795e+18,-8.810679e-05,1251.0,52964.0,513.0,2
40934,40934,16.0398135066138,29.0671723855526,22.80027,21.66186,20.30354,19.34757,18.84653,8105.0,2.0,49.0,7.043874289750399e+18,0.562849,6256.0,56323.0,889.0,0
42142,42142,311.882025556559,-7.24064208065097,18.21535,17.17341,16.75252,16.57317,16.48494,1737.0,1.0,32.0,7.150009026577961e+17,-4.424606e-05,635.0,52145.0,198.0,2
74243,74243,359.079448474183,12.7938868757338,23.28025,21.20557,19.82928,18.88643,18.54222,7773.0,4.0,304.0,6.925611367849548e+18,0.5276047,6151.0,56265.0,731.0,0
33932,33932,347.783769222254,-9.31923931820482,21.45801,19.6545,18.05619,17.46262,17.05209,1854.0,4.0,82.0,8.175350362312806e+17,0.3167354,726.0,52226.0,479.0,0
98451,98451,197.242904847465,37.9661157306463,22.1629,21.18975,19.74887,18.9151,18.41831,4510.0,6.0,12.0,4.4788848944252416e+18,0.50938,3978.0,55330.0,200.0,0
21694,21694,134.020960495413,53.6207856071506,21.39182,21.03228,20.77842,20.62519,21.16291,1331.0,4.0,204.0,8.212530637363763e+18,1.437836,7294.0,56739.0,788.0,1
14222,14222,225.538767706238,31.1344298674431,20.62401,19.47938,18.73235,18.03636,17.59622,4512.0,5.0,173.0,4.3641362861116846e+18,0.0690942,3876.0,55245.0,539.0,0
28454,28454,262.640545268923,35.0840798013204,22.55467,21.88505,20.2484,19.33911,18.86701,5327.0,4.0,70.0,5.62388195071468e+18,0.5995421,4995.0,55739.0,43.0,0
81343,81343,134.566814118676,28.0169773904027,23.68392,22.74458,22.31804,21.84605,22.37151,4469.0,3.0,162.0,1.081895376077012e+19,1.087873,9609.0,58136.0,660.0,0
57801,57801,140.274989892709,50.5879632422328,21.38971,21.41504,21.51686,21.16047,21.20849,2243.0,3.0,160.0,8.214596624862959e+18,1.974463,7296.0,57046.0,112.0,1
10760,10760,143.811581654325,28.5814814378057,25.31198,25.04343,22.66209,21.30327,19.80941,4569.0,5.0,219.0,1.277573399398032e+19,0.0002602874,11347.0,58440.0,537.0,2
77272,77272,71.2341406818791,10.614802573826,18.85876,17.53973,16.94946,16.71568,16.5534,6519.0,3.0,73.0,3.00507584818213e+18,7.523326e-05,2669.0,54086.0,178.0,2
47615,47615,185.833354862437,38.0132078297349,20.06009,18.47036,17.67721,17.32516,17.01411,4470.0,5.0,21.0,2.2428800837547725e+18,0.1284552,1992.0,53466.0,318.0,0
14174,14174,130.420872182133,44.0916724302874,25.80213,21.45741,20.00348,18.83547,18.24723,2243.0,2.0,98.0,7.637069608374261e+18,-0.0001486957,6783.0,56284.0,329.0,2
26463,26463,350.889325906975,14.5769079569863,18.17108,16.41144,15.59056,15.182,14.87186,2566.0,4.0,250.0,8.388430223586365e+17,0.0392614,745.0,52258.0,173.0,0
92999,92999,15.5465501066218,0.291803966292405,24.60484,21.99806,21.48508,20.74906,21.22176,4858.0,4.0,458.0,1.0575636509863727e+19,0.8710418,9393.0,58100.0,213.0,0
44268,44268,24.3264389134261,11.6881780161301,22.06244,22.02492,21.53722,21.32034,21.60114,7773.0,3.0,469.0,1.2453699407509215e+19,1.366728,11061.0,58428.0,438.0,1
13797,13797,242.311929168141,38.1244899378098,18.97161,18.93741,18.59916,18.6051,18.85397,3185.0,4.0,11.0,1.1878417653490255e+18,1.12581,1055.0,52761.0,63.0,1
98491,98491,145.702131133023,49.0827431283128,19.09818,18.17038,17.90688,17.80178,17.75873,2831.0,1.0,48.0,8.217063372740648e+18,-0.0001140577,7298.0,56661.0,894.0,2
37552,37552,132.583239280252,31.8688430366828,23.77455,23.992,22.50344,21.55686,21.16121,3606.0,4.0,62.0,1.1744494611502223e+19,0.7843309,10431.0,58137.0,846.0,0
1556,1556,235.423743245518,30.742929868826,22.25053,20.63235,18.93583,18.31648,17.87637,3927.0,4.0,52.0,5.316741898643462e+18,0.3506282,4722.0,55735.0,882.0,0
52863,52863,195.464397985001,58.6469359932225,18.4778,17.20819,17.2868,17.36114,17.42249,2989.0,1.0,78.0,3.644619169355375e+18,-0.0003614116,3237.0,54883.0,295.0,2
